WAVES/D,MP846n8_400C_EQE,MP846n8_350C_EQE,MP846n8_300C_EQE,MP846n8_250C_EQE,MP846n8_200C_EQE,MP846n8_150C_EQE,MP846n8_100C_EQE,MP846n8_25C_EQE
900,0.8191704320678792,0.8215004805653549,0.817572603580073,0.8099088878569912,0.7985452784462455,0.7729289512147461,0.4931577534727023,0.0214476399640048
910,0.8164923819053111,0.8176919885230924,0.809975402965182,0.8000369270026059,0.7785383874006944,0.6966148664581038,0.139219403182472,0.0060549461886835
920,0.8117123091496395,0.812974647508043,0.8015890393360486,0.7822862887726929,0.7434627852333805,0.3091725677056677,0.0334602369811702,0.0022332726252086
930,0.8021282658364964,0.7992576120480375,0.7798808918029088,0.7501445531991281,0.5610120736382069,0.0839193494387025,0.0096767030680441,0.0008195884728056
940,0.7911761994694192,0.7829505373131678,0.7598335072989011,0.6996053520754385,0.220007743351764,0.0221143717289006,0.0032372430350395,0.0003324990546764
950,0.7739067874570346,0.7628592223295785,0.7206231187556617,0.4418095024440877,0.0563927404855705,0.0065895727691331,0.0012663107977567,0.0001586076297852
960,0.7504599895577733,0.725060110460121,0.6218722484291328,0.1530398286663794,0.0152570394853655,0.0024819868648803,0.000440529178979,7.36150372555184e-05
970,0.7229123376901171,0.6800871312948797,0.3621854220836651,0.0456309138788354,0.0053089079259564,0.0009568229997495,0.0001378872549088,0.0
980,0.6919279384756474,0.5717165578450358,0.1267041566515962,0.0130628064128212,0.001948808244454,0.0003270887257068,0.0001321085924798,6.615177032728624e-05
990,0.6377958171497632,0.3159485619525242,0.0404471823494464,0.0048882107547467,0.0008186779738631,0.0001898309731212,0.0,0.0
1000,0.5148474649647772,0.1182596780892707,0.0128398271640612,0.0018455177434444,0.000371387819941,0.0001243838265397,0.0,0.0
1010,0.2962541195125856,0.0404352421582832,0.0045716825483472,0.000790195638342,0.0001224145595474,0.0,0.0,0.0
1020,0.1163990668557661,0.0129124546852061,0.0019206231448604,0.0003630537831955,0.0001217896069598,0.0,0.0,0.0
1030,0.0413184502137783,0.0052431588885897,0.0008273083509467,0.0001202722901692,0.0,0.0,0.0,6.153420239257004e-05
1040,0.0158480449868463,0.0019575352496797,0.0003812840278087,6.001372737491121e-05,0.0,0.0,0.0,6.145472888340627e-05
1050,0.0053531176810477,0.0010147441194466,0.0001269875509131,0.0001196350026946,0.0,6.056702450806975e-05,0.0,0.0
1060,0.0030977986123191,0.0002363944373103,6.406589094359993e-05,0.0,6.071749254542403e-05,6.104444913271944e-05,0.0,0.0
1070,0.001267767706859,0.0004716337252572,0.0,6.030670383414955e-05,0.0,0.0,0.0,6.180914100468066e-05
1080,0.0007133023833949,0.0001571781362222,0.0,0.0,0.0,0.0,0.0,0.0
1090,0.000399372645994,0.0,0.0,6.079034462770968e-05,0.0,0.0,0.0,0.0
1100,0.0005627688994096,0.0001592602850062,0.0,6.108964056149389e-05,6.152466678495699e-05,6.182415421464879e-05,0.0,0.0
